N_ROWS	N_COLS	MRTIME_onDEV	MRTIME_HOST	CT_DtH_M	CT_HtD_V
8192	64	8.430481e-04	1.888275e-04	8.249283e-04	3.099442e-06
1	128	2.694130e-05	0.000000e+00	6.914139e-06	9.536743e-07
2	128	2.813339e-05	0.000000e+00	7.867813e-06	1.907349e-06
4	128	2.694130e-05	0.000000e+00	7.867813e-06	1.907349e-06
8	128	2.789497e-05	0.000000e+00	9.059906e-06	1.192093e-06
16	128	2.694130e-05	0.000000e+00	1.096725e-05	1.907349e-06
32	128	2.908707e-05	1.907349e-06	1.502037e-05	1.907349e-06
64	128	3.194809e-05	2.861023e-06	2.288818e-05	9.536743e-07
128	128	3.600121e-05	5.006790e-06	3.981590e-05	1.907349e-06
256	128	4.506111e-05	1.001358e-05	7.200241e-05	1.907349e-06
512	128	6.794930e-05	1.907349e-05	1.370907e-04	1.907349e-06
1024	128	1.208782e-04	3.814697e-05	2.648830e-04	2.861023e-06
2048	128	2.260208e-04	1.029968e-04	4.789829e-04	3.099442e-06
4096	128	4.348755e-04	1.950264e-04	8.590221e-04	2.861023e-06
8192	128	8.440018e-04	5.750656e-04	1.607895e-03	4.053116e-06
1	256	2.694130e-05	0.000000e+00	6.914139e-06	1.907349e-06
2	256	2.813339e-05	0.000000e+00	8.106232e-06	1.907349e-06
4	256	2.717972e-05	0.000000e+00	9.059906e-06	1.907349e-06
8	256	2.694130e-05	9.536743e-07	1.096725e-05	1.907349e-06
16	256	2.789497e-05	9.536743e-07	1.597404e-05	1.907349e-06
32	256	2.884865e-05	2.145767e-06	2.288818e-05	1.907349e-06
64	256	3.194809e-05	5.006790e-06	4.100800e-05	1.907349e-06
128	256	3.695488e-05	1.811981e-05	7.319450e-05	1.907349e-06
256	256	4.792213e-05	1.883507e-05	1.389980e-04	1.907349e-06
512	256	7.295609e-05	3.480911e-05	2.810955e-04	1.907349e-06
1024	256	1.249313e-04	9.799004e-05	4.670620e-04	2.861023e-06
2048	256	2.269745e-04	1.590252e-04	8.039474e-04	3.099442e-06
4096	256	4.289150e-04	3.919601e-04	1.550913e-03	4.053116e-06
8192	256	8.349419e-04	9.648800e-04	3.018141e-03	5.006790e-06
1	512	2.717972e-05	0.000000e+00	7.867813e-06	1.907349e-06
2	512	2.789497e-05	0.000000e+00	8.821487e-06	1.907349e-06
4	512	2.694130e-05	9.536743e-07	1.096725e-05	1.907349e-06
8	512	2.694130e-05	1.907349e-06	1.502037e-05	1.907349e-06
16	512	2.789497e-05	1.907349e-06	2.288818e-05	1.907349e-06
32	512	2.884865e-05	5.006790e-06	4.005432e-05	1.907349e-06
64	512	3.194809e-05	8.821487e-06	7.295609e-05	1.907349e-06
128	512	3.695488e-05	1.788139e-05	1.361370e-04	1.907349e-06
256	512	5.006790e-05	3.504753e-05	2.651215e-04	1.907349e-06
512	512	7.510185e-05	7.104874e-05	4.429817e-04	1.907349e-06
1024	512	1.258850e-04	1.540184e-04	7.898808e-04	1.907349e-06
2048	512	2.250671e-04	4.031658e-04	1.523972e-03	2.861023e-06
4096	512	4.301071e-04	9.658337e-04	3.021002e-03	5.006790e-06
8192	512	8.349419e-04	2.044201e-03	6.059885e-03	5.960464e-06
1	1024	2.694130e-05	0.000000e+00	9.059906e-06	1.907349e-06
2	1024	2.694130e-05	9.536743e-07	1.096725e-05	1.907349e-06
4	1024	2.717972e-05	1.907349e-06	1.502037e-05	1.907349e-06
8	1024	2.694130e-05	2.145767e-06	2.288818e-05	1.907349e-06
16	1024	2.908707e-05	4.053116e-06	4.100800e-05	1.907349e-06
32	1024	3.004074e-05	1.001358e-05	7.295609e-05	1.907349e-06
64	1024	3.194809e-05	1.692772e-05	1.378059e-04	1.907349e-06
128	1024	3.886223e-05	3.695488e-05	2.648830e-04	2.861023e-06
256	1024	5.292892e-05	7.700920e-05	4.429817e-04	1.907349e-06
512	1024	7.796288e-05	1.819134e-04	7.948875e-04	2.861023e-06
1024	1024	1.299381e-04	4.508495e-04	1.529932e-03	3.814697e-06
2048	1024	2.381802e-04	9.717941e-04	2.997875e-03	5.960464e-06
4096	1024	4.458427e-04	2.017021e-03	5.970001e-03	6.914139e-06
8192	1024	8.659363e-04	4.329205e-03	1.208591e-02	7.867813e-06
1	2048	2.622604e-05	9.536743e-07	1.096725e-05	1.907349e-06
2	2048	2.717972e-05	2.145767e-06	1.597404e-05	1.907349e-06
4	2048	2.694130e-05	2.861023e-06	2.288818e-05	2.145767e-06
8	2048	2.789497e-05	5.006790e-06	4.100800e-05	1.907349e-06
16	2048	2.884865e-05	9.059906e-06	7.295609e-05	2.861023e-06
32	2048	3.099442e-05	2.002716e-05	1.378059e-04	2.861023e-06
64	2048	3.504753e-05	4.291534e-05	2.639294e-04	2.861023e-06
128	2048	4.410744e-05	8.893013e-05	4.470348e-04	2.861023e-06
256	2048	5.912781e-05	1.878738e-04	7.998943e-04	2.861023e-06
512	2048	8.797646e-05	4.229546e-04	1.519918e-03	3.814697e-06
1024	2048	1.449585e-04	9.729862e-04	3.022909e-03	5.960464e-06
2048	2048	2.589226e-04	2.076864e-03	6.065130e-03	7.152557e-06
4096	2048	4.818439e-04	4.812956e-03	1.258206e-02	9.059906e-06
8192	2048	9.319782e-04	9.564161e-03	2.468491e-02	8.821487e-06
1	4096	2.789497e-05	3.099442e-06	1.597404e-05	3.814697e-06
2	4096	2.694130e-05	3.814697e-06	2.503395e-05	3.814697e-06
4	4096	2.789497e-05	7.152557e-06	4.100800e-05	2.861023e-06
8	4096	2.884865e-05	1.192093e-05	7.295609e-05	3.814697e-06
16	4096	3.099442e-05	3.004074e-05	1.378059e-04	3.814697e-06
32	4096	3.385544e-05	5.817413e-05	2.679825e-04	5.006790e-06
64	4096	4.100800e-05	1.099110e-04	4.630089e-04	5.006790e-06
128	4096	5.507469e-05	2.801418e-04	8.130074e-04	5.960464e-06
256	4096	8.201599e-05	5.300045e-04	1.559019e-03	6.914139e-06
512	4096	1.339912e-04	1.250029e-03	3.079891e-03	8.106232e-06
1024	4096	2.291203e-04	2.577782e-03	6.222010e-03	1.001358e-05
2048	4096	4.260540e-04	5.186081e-03	1.216602e-02	1.001358e-05
4096	4096	8.239746e-04	1.025701e-02	2.461290e-02	1.096725e-05
8192	4096	1.621008e-03	1.928902e-02	4.824591e-02	1.001358e-05
1	8192	3.504753e-05	7.867813e-06	2.384186e-05	5.006790e-06
2	8192	4.506111e-05	1.001358e-05	4.100800e-05	5.006790e-06
4	8192	3.790855e-05	1.597404e-05	7.295609e-05	5.960464e-06
8	8192	4.005432e-05	3.194809e-05	1.380444e-04	5.960464e-06
16	8192	4.196167e-05	5.292892e-05	2.641678e-04	5.960464e-06
32	8192	4.792213e-05	1.039505e-04	4.420280e-04	5.960464e-06
64	8192	6.198883e-05	2.100468e-04	8.029938e-04	5.960464e-06
128	8192	8.702278e-05	5.381107e-04	1.532078e-03	5.960464e-06
256	8192	1.361370e-04	1.096964e-03	3.011942e-03	8.821487e-06
512	8192	2.310276e-04	2.203941e-03	6.058931e-03	1.096725e-05
1024	8192	4.229546e-04	5.086899e-03	1.220417e-02	1.287460e-05
2048	8192	8.111000e-04	1.033807e-02	2.422190e-02	1.287460e-05
4096	8192	1.588106e-03	2.079296e-02	4.928112e-02	1.287460e-05
8192	8192	3.124952e-03	3.916287e-02	9.634304e-02	1.311302e-05
